"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"BEL","EMP","WOMEN","THND_PER","Q","2018-Q4",2258.5,
"BEL","EMP","WOMEN","THND_PER","Q","2019-Q1",2235.5,
"BEL","EMP","WOMEN","THND_PER","Q","2019-Q2",2273.1,
"BEL","EMP","WOMEN","THND_PER","Q","2019-Q3",2277.1,
"BEL","EMP","WOMEN","THND_PER","Q","2019-Q4",2274.7,
"BEL","EMP","WOMEN","THND_PER","Q","2020-Q1",2249.6,
"BEL","EMP","WOMEN","THND_PER","Q","2020-Q2",2226.7,
"BEL","EMP","WOMEN","THND_PER","Q","2020-Q3",2259.7,
"BEL","EMP","WOMEN","THND_PER","Q","2020-Q4",2247.1,"B"
"BEL","EMP","WOMEN","THND_PER","Q","2021-Q1",2184.7,
"BEL","EMP","WOMEN","THND_PER","Q","2021-Q2",2257.4,
"BEL","EMP","WOMEN","THND_PER","Q","2021-Q3",2330.8,
"BEL","EMP","WOMEN","THND_PER","Q","2021-Q4",2340.9,
"BEL","EMP","MEN","PC_WKGPOP","Q","1999-Q1",67.98301,
"BEL","EMP","MEN","PC_WKGPOP","Q","1999-Q2",67.64082,
"BEL","EMP","MEN","PC_WKGPOP","Q","1999-Q3",68.26287,
"BEL","EMP","MEN","PC_WKGPOP","Q","1999-Q4",68.60753,
"BEL","EMP","MEN","PC_WKGPOP","Q","2000-Q1",69.29265,
"BEL","EMP","MEN","PC_WKGPOP","Q","2000-Q2",69.91284,
"BEL","EMP","MEN","PC_WKGPOP","Q","2000-Q3",69.65258,
"BEL","EMP","MEN","PC_WKGPOP","Q","2000-Q4",69.0349,
"BEL","EMP","MEN","PC_WKGPOP","Q","2001-Q1",69.20723,
"BEL","EMP","MEN","PC_WKGPOP","Q","2001-Q2",68.68568,
"BEL","EMP","MEN","PC_WKGPOP","Q","2001-Q3",69.27335,
"BEL","EMP","MEN","PC_WKGPOP","Q","2001-Q4",68.05725,
"BEL","EMP","MEN","PC_WKGPOP","Q","2002-Q1",68.51852,
"BEL","EMP","MEN","PC_WKGPOP","Q","2002-Q2",68.25355,
"BEL","EMP","MEN","PC_WKGPOP","Q","2002-Q3",68.42056,
"BEL","EMP","MEN","PC_WKGPOP","Q","2002-Q4",67.84646,
"BEL","EMP","MEN","PC_WKGPOP","Q","2003-Q1",66.78751,
"BEL","EMP","MEN","PC_WKGPOP","Q","2003-Q2",67.32742,
"BEL","EMP","MEN","PC_WKGPOP","Q","2003-Q3",67.22585,
"BEL","EMP","MEN","PC_WKGPOP","Q","2003-Q4",67.72403,
"BEL","EMP","MEN","PC_WKGPOP","Q","2004-Q1",67.89256,
"BEL","EMP","MEN","PC_WKGPOP","Q","2004-Q2",68.04345,
"BEL","EMP","MEN","PC_WKGPOP","Q","2004-Q3",67.73553,
"BEL","EMP","MEN","PC_WKGPOP","Q","2004-Q4",67.77203,
"BEL","EMP","MEN","PC_WKGPOP","Q","2005-Q1",68.43539,
"BEL","EMP","MEN","PC_WKGPOP","Q","2005-Q2",67.99084,
"BEL","EMP","MEN","PC_WKGPOP","Q","2005-Q3",68.63243,
"BEL","EMP","MEN","PC_WKGPOP","Q","2005-Q4",67.9864,
"BEL","EMP","MEN","PC_WKGPOP","Q","2006-Q1",67.44065,
"BEL","EMP","MEN","PC_WKGPOP","Q","2006-Q2",67.38395,
"BEL","EMP","MEN","PC_WKGPOP","Q","2006-Q3",67.84991,
"BEL","EMP","MEN","PC_WKGPOP","Q","2006-Q4",69.01759,
"BEL","EMP","MEN","PC_WKGPOP","Q","2007-Q1",68.92735,
"BEL","EMP","MEN","PC_WKGPOP","Q","2007-Q2",68.53044,
"BEL","EMP","MEN","PC_WKGPOP","Q","2007-Q3",68.74783,
"BEL","EMP","MEN","PC_WKGPOP","Q","2007-Q4",68.59384,
"BEL","EMP","MEN","PC_WKGPOP","Q","2008-Q1",68.83696,
"BEL","EMP","MEN","PC_WKGPOP","Q","2008-Q2",68.58687,
"BEL","EMP","MEN","PC_WKGPOP","Q","2008-Q3",68.33336,
"BEL","EMP","MEN","PC_WKGPOP","Q","2008-Q4",68.50871,"B"
"BEL","EMP","MEN","PC_WKGPOP","Q","2009-Q1",67.49607,
"BEL","EMP","MEN","PC_WKGPOP","Q","2009-Q2",66.79333,
"BEL","EMP","MEN","PC_WKGPOP","Q","2009-Q3",66.95079,
"BEL","EMP","MEN","PC_WKGPOP","Q","2009-Q4",67.37012,
"BEL","EMP","MEN","PC_WKGPOP","Q","2010-Q1",66.82323,
"BEL","EMP","MEN","PC_WKGPOP","Q","2010-Q2",67.25277,
"BEL","EMP","MEN","PC_WKGPOP","Q","2010-Q3",67.63337,
"BEL","EMP","MEN","PC_WKGPOP","Q","2010-Q4",68.04118,
"BEL","EMP","MEN","PC_WKGPOP","Q","2011-Q1",66.31283,
"BEL","EMP","MEN","PC_WKGPOP","Q","2011-Q2",67.59321,
"BEL","EMP","MEN","PC_WKGPOP","Q","2011-Q3",66.67739,
"BEL","EMP","MEN","PC_WKGPOP","Q","2011-Q4",67.80675,
"BEL","EMP","MEN","PC_WKGPOP","Q","2012-Q1",66.86783,
"BEL","EMP","MEN","PC_WKGPOP","Q","2012-Q2",67.16204,
"BEL","EMP","MEN","PC_WKGPOP","Q","2012-Q3",66.93441,
"BEL","EMP","MEN","PC_WKGPOP","Q","2012-Q4",66.51814,
"BEL","EMP","MEN","PC_WKGPOP","Q","2013-Q1",65.95596,
"BEL","EMP","MEN","PC_WKGPOP","Q","2013-Q2",67.12202,
"BEL","EMP","MEN","PC_WKGPOP","Q","2013-Q3",66.29213,
"BEL","EMP","MEN","PC_WKGPOP","Q","2013-Q4",66.10247,
"BEL","EMP","MEN","PC_WKGPOP","Q","2014-Q1",65.92465,
"BEL","EMP","MEN","PC_WKGPOP","Q","2014-Q2",65.72227,
"BEL","EMP","MEN","PC_WKGPOP","Q","2014-Q3",65.47749,
"BEL","EMP","MEN","PC_WKGPOP","Q","2014-Q4",66.20464,
"BEL","EMP","MEN","PC_WKGPOP","Q","2015-Q1",65.84338,
"BEL","EMP","MEN","PC_WKGPOP","Q","2015-Q2",65.0881,
"BEL","EMP","MEN","PC_WKGPOP","Q","2015-Q3",65.90038,
"BEL","EMP","MEN","PC_WKGPOP","Q","2015-Q4",65.29012,
"BEL","EMP","MEN","PC_WKGPOP","Q","2016-Q1",65.54039,
"BEL","EMP","MEN","PC_WKGPOP","Q","2016-Q2",66.50574,
"BEL","EMP","MEN","PC_WKGPOP","Q","2016-Q3",66.50404,
"BEL","EMP","MEN","PC_WKGPOP","Q","2016-Q4",67.28746,
"BEL","EMP","MEN","PC_WKGPOP","Q","2017-Q1",66.72446,
"BEL","EMP","MEN","PC_WKGPOP","Q","2017-Q2",67.11961,
"BEL","EMP","MEN","PC_WKGPOP","Q","2017-Q3",67.74133,
"BEL","EMP","MEN","PC_WKGPOP","Q","2017-Q4",68.58699,
"BEL","EMP","MEN","PC_WKGPOP","Q","2018-Q1",67.87601,
"BEL","EMP","MEN","PC_WKGPOP","Q","2018-Q2",67.85696,
"BEL","EMP","MEN","PC_WKGPOP","Q","2018-Q3",68.30295,
"BEL","EMP","MEN","PC_WKGPOP","Q","2018-Q4",68.75133,
"BEL","EMP","MEN","PC_WKGPOP","Q","2019-Q1",68.08477,
"BEL","EMP","MEN","PC_WKGPOP","Q","2019-Q2",69.14774,
"BEL","EMP","MEN","PC_WKGPOP","Q","2019-Q3",69.46143,
"BEL","EMP","MEN","PC_WKGPOP","Q","2019-Q4",68.74239,
"BEL","EMP","MEN","PC_WKGPOP","Q","2020-Q1",68.83382,
"BEL","EMP","MEN","PC_WKGPOP","Q","2020-Q2",67.33395,
"BEL","EMP","MEN","PC_WKGPOP","Q","2020-Q3",68.35258,
"BEL","EMP","MEN","PC_WKGPOP","Q","2020-Q4",67.58338,
"BEL","EMP","MEN","PC_WKGPOP","Q","2021-Q1",67.61073,
"BEL","EMP","MEN","PC_WKGPOP","Q","2021-Q2",68.55067,
"BEL","EMP","MEN","PC_WKGPOP","Q","2021-Q3",69.57664,
"BEL","EMP","MEN","PC_WKGPOP","Q","2021-Q4",69.18681,
"BEL","EMP","TOT","PC_WKGPOP","Q","1999-Q1",59.19458,
"BEL","EMP","TOT","PC_WKGPOP","Q","1999-Q2",59.02541,
"BEL","EMP","TOT","PC_WKGPOP","Q","1999-Q3",59.5428,
"BEL","EMP","TOT","PC_WKGPOP","Q","1999-Q4",59.48914,
"BEL","EMP","TOT","PC_WKGPOP","Q","2000-Q1",60.0768,
"BEL","EMP","TOT","PC_WKGPOP","Q","2000-Q2",60.99867,
"BEL","EMP","TOT","PC_WKGPOP","Q","2000-Q3",60.83659,
"BEL","EMP","TOT","PC_WKGPOP","Q","2000-Q4",60.2291,
"BEL","EMP","TOT","PC_WKGPOP","Q","2001-Q1",60.34664,
"BEL","EMP","TOT","PC_WKGPOP","Q","2001-Q2",59.82,
"BEL","EMP","TOT","PC_WKGPOP","Q","2001-Q3",60.11423,
"BEL","EMP","TOT","PC_WKGPOP","Q","2001-Q4",59.48209,
"BEL","EMP","TOT","PC_WKGPOP","Q","2002-Q1",59.79707,
"BEL","EMP","TOT","PC_WKGPOP","Q","2002-Q2",59.79333,
"BEL","EMP","TOT","PC_WKGPOP","Q","2002-Q3",60.0922,
"BEL","EMP","TOT","PC_WKGPOP","Q","2002-Q4",59.86895,
"BEL","EMP","TOT","PC_WKGPOP","Q","2003-Q1",59.31549,
"BEL","EMP","TOT","PC_WKGPOP","Q","2003-Q2",59.45819,
"BEL","EMP","TOT","PC_WKGPOP","Q","2003-Q3",59.36152,
"BEL","EMP","TOT","PC_WKGPOP","Q","2003-Q4",60.22667,
"BEL","EMP","TOT","PC_WKGPOP","Q","2004-Q1",60.07957,
"BEL","EMP","TOT","PC_WKGPOP","Q","2004-Q2",60.58495,
"BEL","EMP","TOT","PC_WKGPOP","Q","2004-Q3",60.1418,
"BEL","EMP","TOT","PC_WKGPOP","Q","2004-Q4",60.51474,
"BEL","EMP","TOT","PC_WKGPOP","Q","2005-Q1",61.20214,
"BEL","EMP","TOT","PC_WKGPOP","Q","2005-Q2",61.13789,
"BEL","EMP","TOT","PC_WKGPOP","Q","2005-Q3",61.00241,
"BEL","EMP","TOT","PC_WKGPOP","Q","2005-Q4",60.95309,
"BEL","EMP","TOT","PC_WKGPOP","Q","2006-Q1",60.52936,
"BEL","EMP","TOT","PC_WKGPOP","Q","2006-Q2",60.60076,
"BEL","EMP","TOT","PC_WKGPOP","Q","2006-Q3",61.02234,
"BEL","EMP","TOT","PC_WKGPOP","Q","2006-Q4",61.78792,
"BEL","EMP","TOT","PC_WKGPOP","Q","2007-Q1",61.82721,
"BEL","EMP","TOT","PC_WKGPOP","Q","2007-Q2",61.79429,
"BEL","EMP","TOT","PC_WKGPOP","Q","2007-Q3",62.02352,
"BEL","EMP","TOT","PC_WKGPOP","Q","2007-Q4",62.53598,
"BEL","EMP","TOT","PC_WKGPOP","Q","2008-Q1",62.72627,
"BEL","EMP","TOT","PC_WKGPOP","Q","2008-Q2",62.27111,
"BEL","EMP","TOT","PC_WKGPOP","Q","2008-Q3",62.43763,
"BEL","EMP","TOT","PC_WKGPOP","Q","2008-Q4",62.16187,"B"
"BEL","EMP","TOT","PC_WKGPOP","Q","2009-Q1",61.97407,
"BEL","EMP","TOT","PC_WKGPOP","Q","2009-Q2",61.56113,
"BEL","EMP","TOT","PC_WKGPOP","Q","2009-Q3",61.24418,
"BEL","EMP","TOT","PC_WKGPOP","Q","2009-Q4",61.63385,
"BEL","EMP","TOT","PC_WKGPOP","Q","2010-Q1",62.06108,
"BEL","EMP","TOT","PC_WKGPOP","Q","2010-Q2",61.53505,
"BEL","EMP","TOT","PC_WKGPOP","Q","2010-Q3",61.87228,
"BEL","EMP","TOT","PC_WKGPOP","Q","2010-Q4",62.57836,
"BEL","EMP","TOT","PC_WKGPOP","Q","2011-Q1",61.41869,
"BEL","EMP","TOT","PC_WKGPOP","Q","2011-Q2",62.54824,
"BEL","EMP","TOT","PC_WKGPOP","Q","2011-Q3",61.58731,
"BEL","EMP","TOT","PC_WKGPOP","Q","2011-Q4",62.13081,
"BEL","EMP","TOT","PC_WKGPOP","Q","2012-Q1",61.71736,
"BEL","EMP","TOT","PC_WKGPOP","Q","2012-Q2",61.87867,
"BEL","EMP","TOT","PC_WKGPOP","Q","2012-Q3",61.96485,
"BEL","EMP","TOT","PC_WKGPOP","Q","2012-Q4",61.83078,
"BEL","EMP","TOT","PC_WKGPOP","Q","2013-Q1",61.51872,
"BEL","EMP","TOT","PC_WKGPOP","Q","2013-Q2",62.11301,
"BEL","EMP","TOT","PC_WKGPOP","Q","2013-Q3",62.12749,
"BEL","EMP","TOT","PC_WKGPOP","Q","2013-Q4",61.43413,
"BEL","EMP","TOT","PC_WKGPOP","Q","2014-Q1",61.76637,
"BEL","EMP","TOT","PC_WKGPOP","Q","2014-Q2",62.0544,
"BEL","EMP","TOT","PC_WKGPOP","Q","2014-Q3",61.78165,
"BEL","EMP","TOT","PC_WKGPOP","Q","2014-Q4",62.00508,
"BEL","EMP","TOT","PC_WKGPOP","Q","2015-Q1",62.19822,
"BEL","EMP","TOT","PC_WKGPOP","Q","2015-Q2",61.51192,
"BEL","EMP","TOT","PC_WKGPOP","Q","2015-Q3",61.84921,
"BEL","EMP","TOT","PC_WKGPOP","Q","2015-Q4",61.6267,
"BEL","EMP","TOT","PC_WKGPOP","Q","2016-Q1",61.8269,
"BEL","EMP","TOT","PC_WKGPOP","Q","2016-Q2",62.08551,
"BEL","EMP","TOT","PC_WKGPOP","Q","2016-Q3",61.98166,
"BEL","EMP","TOT","PC_WKGPOP","Q","2016-Q4",63.27252,
"BEL","EMP","TOT","PC_WKGPOP","Q","2017-Q1",62.38678,
"BEL","EMP","TOT","PC_WKGPOP","Q","2017-Q2",62.97657,
"BEL","EMP","TOT","PC_WKGPOP","Q","2017-Q3",63.24343,
"BEL","EMP","TOT","PC_WKGPOP","Q","2017-Q4",63.9477,
"BEL","EMP","TOT","PC_WKGPOP","Q","2018-Q1",64.09824,
"BEL","EMP","TOT","PC_WKGPOP","Q","2018-Q2",63.90854,
"BEL","EMP","TOT","PC_WKGPOP","Q","2018-Q3",64.86391,
"BEL","EMP","TOT","PC_WKGPOP","Q","2018-Q4",65.01334,
"BEL","EMP","TOT","PC_WKGPOP","Q","2019-Q1",64.70771,
"BEL","EMP","TOT","PC_WKGPOP","Q","2019-Q2",65.71652,
"BEL","EMP","TOT","PC_WKGPOP","Q","2019-Q3",65.64524,
"BEL","EMP","TOT","PC_WKGPOP","Q","2019-Q4",65.09369,
"BEL","EMP","TOT","PC_WKGPOP","Q","2020-Q1",65.21195,
"BEL","EMP","TOT","PC_WKGPOP","Q","2020-Q2",63.98312,
"BEL","EMP","TOT","PC_WKGPOP","Q","2020-Q3",64.53449,
"BEL","EMP","TOT","PC_WKGPOP","Q","2020-Q4",64.0087,
"BEL","EMP","TOT","PC_WKGPOP","Q","2021-Q1",63.72869,
"BEL","EMP","TOT","PC_WKGPOP","Q","2021-Q2",65.10795,
"BEL","EMP","TOT","PC_WKGPOP","Q","2021-Q3",66.25207,
"BEL","EMP","TOT","PC_WKGPOP","Q","2021-Q4",66.02209,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","1999-Q1",50.27288,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","1999-Q2",50.28456,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","1999-Q3",50.68038,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","1999-Q4",50.25212,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2000-Q1",50.70712,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2000-Q2",51.97832,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2000-Q3",51.89716,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2000-Q4",51.29161,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2001-Q1",51.31929,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2001-Q2",50.83815,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2001-Q3",50.8566,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2001-Q4",50.79063,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2002-Q1",50.9053,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2002-Q2",51.21492,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2002-Q3",51.67289,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2002-Q4",51.78644,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2003-Q1",51.70012,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2003-Q2",51.46689,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2003-Q3",51.40757,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2003-Q4",52.64232,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2004-Q1",52.14615,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2004-Q2",53.03432,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2004-Q3",52.25083,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2004-Q4",53.15348,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2005-Q1",53.83588,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2005-Q2",54.19234,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2005-Q3",53.29814,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2005-Q4",53.86073,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2006-Q1",53.50282,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2006-Q2",53.70258,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2006-Q3",54.12228,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2006-Q4",54.5335,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2007-Q1",54.65524,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2007-Q2",54.96137,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2007-Q3",55.21234,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2007-Q4",56.42393,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2008-Q1",56.53289,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2008-Q2",55.85851,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2008-Q3",56.47846,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2008-Q4",55.77593,"B"
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2009-Q1",56.38485,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2009-Q2",56.27109,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2009-Q3",55.47508,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2009-Q4",55.84216,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2010-Q1",57.24082,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2010-Q2",55.75423,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2010-Q3",56.05731,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2010-Q4",57.06599,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2011-Q1",56.45938,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2011-Q2",57.44292,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2011-Q3",56.45868,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2011-Q4",56.41226,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2012-Q1",56.51107,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2012-Q2",56.52893,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2012-Q3",56.94894,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2012-Q4",57.11208,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2013-Q1",57.04299,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2013-Q2",57.04919,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2013-Q3",57.92185,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2013-Q4",56.72339,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2014-Q1",57.57244,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2014-Q2",58.35478,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2014-Q3",58.05099,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2014-Q4",57.76266,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2015-Q1",58.52401,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2015-Q2",57.90105,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2015-Q3",57.75766,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2015-Q4",57.92328,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2016-Q1",58.08169,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2016-Q2",57.61459,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2016-Q3",57.42162,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2016-Q4",59.22527,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2017-Q1",58.0177,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2017-Q2",58.80315,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2017-Q3",58.72979,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2017-Q4",59.2785,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2018-Q1",60.28883,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2018-Q2",59.92498,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2018-Q3",61.40256,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2018-Q4",61.24668,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2019-Q1",61.30587,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2019-Q2",62.25045,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2019-Q3",61.79997,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2019-Q4",61.41719,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2020-Q1",61.55236,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2020-Q2",60.59391,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2020-Q3",60.69073,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2020-Q4",60.41132,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2021-Q1",59.80682,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2021-Q2",61.62477,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2021-Q3",62.89927,
"BEL","EMP","WOMEN","PC_WKGPOP","Q","2021-Q4",62.83718,
"CAN","EMP","MEN","THND_PER","Q","1956-Q1",4253.129,
"CAN","EMP","MEN","THND_PER","Q","1956-Q2",4244.663,
"CAN","EMP","MEN","THND_PER","Q","1956-Q3",4257.203,
"CAN","EMP","MEN","THND_PER","Q","1956-Q4",4307.095,
"CAN","EMP","MEN","THND_PER","Q","1957-Q1",4350.68,
"CAN","EMP","MEN","THND_PER","Q","1957-Q2",4334.705,
"CAN","EMP","MEN","THND_PER","Q","1957-Q3",4332.731,
"CAN","EMP","MEN","THND_PER","Q","1957-Q4",4298.056,
"CAN","EMP","MEN","THND_PER","Q","1958-Q1",4253.614,
"CAN","EMP","MEN","THND_PER","Q","1958-Q2",4264.421,
"CAN","EMP","MEN","THND_PER","Q","1958-Q3",4258.563,
"CAN","EMP","MEN","THND_PER","Q","1958-Q4",4276.082,
"CAN","EMP","MEN","THND_PER","Q","1959-Q1",4330.605,
"CAN","EMP","MEN","THND_PER","Q","1959-Q2",4348.951,
"CAN","EMP","MEN","THND_PER","Q","1959-Q3",4378.774,
"CAN","EMP","MEN","THND_PER","Q","1959-Q4",4388.988,
"CAN","EMP","MEN","THND_PER","Q","1960-Q1",4376.97,
"CAN","EMP","MEN","THND_PER","Q","1960-Q2",4368.732,
"CAN","EMP","MEN","THND_PER","Q","1960-Q3",4365.406,
"CAN","EMP","MEN","THND_PER","Q","1960-Q4",4362.953,
"CAN","EMP","MEN","THND_PER","Q","1961-Q1",4319.503,
"CAN","EMP","MEN","THND_PER","Q","1961-Q2",4354.313,
"CAN","EMP","MEN","THND_PER","Q","1961-Q3",4401.959,
"CAN","EMP","MEN","THND_PER","Q","1961-Q4",4445.735,
"CAN","EMP","MEN","THND_PER","Q","1962-Q1",4467.075,
"CAN","EMP","MEN","THND_PER","Q","1962-Q2",4493.747,
"CAN","EMP","MEN","THND_PER","Q","1962-Q3",4493.541,
"CAN","EMP","MEN","THND_PER","Q","1962-Q4",4501.389,
"CAN","EMP","MEN","THND_PER","Q","1963-Q1",4518.237,
"CAN","EMP","MEN","THND_PER","Q","1963-Q2",4547.679,
"CAN","EMP","MEN","THND_PER","Q","1963-Q3",4581.843,
"CAN","EMP","MEN","THND_PER","Q","1963-Q4",4625.64,
"CAN","EMP","MEN","THND_PER","Q","1964-Q1",4654.615,
"CAN","EMP","MEN","THND_PER","Q","1964-Q2",4676.471,
"CAN","EMP","MEN","THND_PER","Q","1964-Q3",4719.962,
"CAN","EMP","MEN","THND_PER","Q","1964-Q4",4743.323,
"CAN","EMP","MEN","THND_PER","Q","1965-Q1",4801.833,
"CAN","EMP","MEN","THND_PER","Q","1965-Q2",4808.372,
"CAN","EMP","MEN","THND_PER","Q","1965-Q3",4858.905,
"CAN","EMP","MEN","THND_PER","Q","1965-Q4",4900.224,
"CAN","EMP","MEN","THND_PER","Q","1966-Q1",4964.303,
"CAN","EMP","MEN","THND_PER","Q","1966-Q2",4961.188,
"CAN","EMP","MEN","THND_PER","Q","1966-Q3",4961.798,
"CAN","EMP","MEN","THND_PER","Q","1966-Q4",5017.825,
"CAN","EMP","MEN","THND_PER","Q","1967-Q1",5049.86,
"CAN","EMP","MEN","THND_PER","Q","1967-Q2",5046.248,
"CAN","EMP","MEN","THND_PER","Q","1967-Q3",5081,
"CAN","EMP","MEN","THND_PER","Q","1967-Q4",5058.065,
"CAN","EMP","MEN","THND_PER","Q","1968-Q1",5041.806,
"CAN","EMP","MEN","THND_PER","Q","1968-Q2",5098.127,
"CAN","EMP","MEN","THND_PER","Q","1968-Q3",5131.321,
"CAN","EMP","MEN","THND_PER","Q","1968-Q4",5156.448,
"CAN","EMP","MEN","THND_PER","Q","1969-Q1",5229.133,
"CAN","EMP","MEN","THND_PER","Q","1969-Q2",5240.399,
"CAN","EMP","MEN","THND_PER","Q","1969-Q3",5218.184,
"CAN","EMP","MEN","THND_PER","Q","1969-Q4",5236.762,
"CAN","EMP","MEN","THND_PER","Q","1970-Q1",5245.922,
"CAN","EMP","MEN","THND_PER","Q","1970-Q2",5231.659,
"CAN","EMP","MEN","THND_PER","Q","1970-Q3",5265.469,
"CAN","EMP","MEN","THND_PER","Q","1970-Q4",5299.648,
"CAN","EMP","MEN","THND_PER","Q","1971-Q1",5277.458,
"CAN","EMP","MEN","THND_PER","Q","1971-Q2",5292.031,
"CAN","EMP","MEN","THND_PER","Q","1971-Q3",5355.342,
"CAN","EMP","MEN","THND_PER","Q","1971-Q4",5392.356,
"CAN","EMP","MEN","THND_PER","Q","1972-Q1",5437.167,
"CAN","EMP","MEN","THND_PER","Q","1972-Q2",5451.625,
"CAN","EMP","MEN","THND_PER","Q","1972-Q3",5462.361,
"CAN","EMP","MEN","THND_PER","Q","1972-Q4",5491.28,
"CAN","EMP","MEN","THND_PER","Q","1973-Q1",5585.827,
"CAN","EMP","MEN","THND_PER","Q","1973-Q2",5679.35,
"CAN","EMP","MEN","THND_PER","Q","1973-Q3",5686.107,
